permit_id,year,file_date,issue_date,permit_subtype,job_description,job_value,total_fees_paid,ward,neighborhood,latitude,longitude
B24004248,2024,2024-02-12,2024-05-14,Commercial,Alteration,15500,417.8,5,Kinsman,41.4741789112326,-81.6371285952855
B24010301,2024,2024-04-05,2024-04-05,Residential,Alteration,9500,90.7,6,Broadway-Slavic Village,41.4618039131775,-81.6302075984422
B24014267,2024,2024-05-14,2024-05-14,Residential,Fence-Garage-Deck-Pool,240,90.7,16,Jefferson,41.4447669237016,-81.7882115511678
B24010283,2024,2024-04-05,2024-04-05,Residential,Alteration,11700,100.8,17,Kamm's,41.4601839210899,-81.7927295484975
B24009661,2024,2024-03-29,2024-04-05,Residential,Alteration,9479,90.7,1,Lee-Harvard,41.4432369133639,-81.5612451212394
B24006868,2024,2024-03-05,2024-04-05,Residential,Fence-Garage-Deck-Pool,30000,90.7,3,Ohio City,41.4781299140144,-81.7119905718819
B24010652,2024,2024-04-10,2024-04-16,Residential,Alteration,6914,75.55,17,Kamm's,41.4562959225756,-81.8091995437486
B24011173,2024,2024-04-15,2024-04-16,Residential,Demolition,13777,90.7,5,Broadway-Slavic Village,41.4796509107814,-81.6489185911977
B24014001,2024,2024-05-10,2024-05-14,Commercial,Sign,11610,188.92,5,Downtown,41.5008999082673,-81.6783395803665
B24009660,2024,2024-03-29,2024-04-05,Residential,Alteration,11000,95.75,16,Jefferson,41.4435249239952,-81.789620050837
B24009359,2024,2024-03-27,2024-04-05,Residential,Alteration,16737,126.05,8,North Shore Collinwood,41.5739528896227,-81.5657136090518
B24009572,2024,2024-03-28,2024-04-05,Residential,Alteration,22990,156.35,13,Old Brooklyn,41.4267579233512,-81.7103120766508
B24011038,2024,2024-04-12,2024-04-16,Residential,Alteration,7150,80.6,9,Glenville,41.5363958987812,-81.6145565970943
B24012007,2024,2024-04-23,2024-04-25,Residential,Alteration,12255,105.85,17,Kamm's,41.4422469253053,-81.8125340438879
B24011162,2024,2024-04-15,2024-04-16,Residential,Alteration,9626.51,90.7,13,Old Brooklyn,41.4238869237257,-81.7070630778888
B24008102,2024,2024-03-18,2024-05-14,Commercial,Alteration,389768,6196.1,3,Downtown,41.496696909504,-81.6883070776422
B24011267,2024,2024-04-16,2024-04-16,Residential,Alteration,5000,70.5,11,Jefferson,41.4470889224523,-81.7706570563812
B24012196,2024,2024-04-24,2024-04-24,Residential,Demolition,10444,90.7,9,Glenville,41.5253439002521,-81.6027621016496
B24012194,2024,2024-04-24,2024-04-24,Residential,Alteration,2300,70.5,10,Glenville,41.5471868962485,-81.6026405998757
B24013870,2024,2024-05-09,2024-05-14,Residential,Alteration,14000,110.9,17,Kamm's,41.4461619243043,-81.8064905454238
B24014221,2024,2024-05-14,2024-05-14,Residential,Alteration,3000,70.5,4,Buckeye-Woodhill,41.4782649093047,-81.6119151027226
B24010107,2024,2024-04-04,2024-04-05,Residential,Alteration,26990,176.55,16,Bellaire-Puritas,41.4272979273183,-81.7970675498888
B24013943,2024,2024-05-10,2024-05-14,Residential,Alteration,40000,242.2,8,North Shore Collinwood,41.5835378872649,-81.5527941122449
B24010689,2024,2024-04-10,2024-04-24,Residential,Alteration,14546,115.95,3,Ohio City,41.4792909135697,-81.7070405733111
B24011226,2024,2024-04-16,2024-04-16,Residential,Fence-Garage-Deck-Pool,5000,90.7,3,Ohio City,41.478507913753,-81.7078910731139
B24007075,2024,2024-03-07,2024-04-05,Residential,Alteration,16053,126.05,3,Ohio City,41.4818199134412,-81.714177570902
B24013820,2024,2024-05-09,2024-05-13,Commercial,Temporary Use Special Event,0,390.5,3,Cuyahoga Valley,41.4951669107717,-81.7093670712774
B24010552,2024,2024-04-09,2024-04-16,Residential,Demolition,12444,161.4,14,Clark-Fulton,41.4639009163538,-81.7062890748178
B24010352,2024,2024-04-05,2024-04-05,Residential,Demolition,14700,110.9,6,Buckeye-Woodhill,41.4902979067731,-81.6049356038803
B24012199,2024,2024-04-24,2024-04-24,Residential,Demolition,9777,90.7,10,Collinwood-Nottingham,41.54770889552,-81.5891226040041
B24014154,2024,2024-05-13,2024-05-13,Residential,Alteration,11000,95.75,1,Lee-Harvard,41.4440739139279,-81.5766306164255
B24005249,2024,2024-02-22,2024-04-05,Commercial,Tent-Stage,24000,282.35,9,University,41.5121589029535,-81.6088956008497
B24012187,2024,2024-04-24,2024-04-24,Residential,Demolition,25799,141.2,10,Euclid-Green,41.5483838940861,-81.5611191125913
B24001422,2024,2024-01-14,2024-05-13,Commercial,Temporary Use Special Event,1,71.2,3,Downtown,41.5017403884829,-81.6988674576832
B24011856,2024,2024-04-22,2024-05-13,Commercial,Correct Violation,275,325.1,14,Clark-Fulton,41.4654309157984,-81.7004165765008
B24012198,2024,2024-04-24,2024-04-24,Residential,Demolition,21444,141.2,6,Union-Miles,41.4593199130704,-81.6181701023588
B24008980,2024,2024-03-26,2024-04-15,Residential,Alteration,19191.5,141.2,10,Glenville,41.5453598961614,-81.5936406028046
B24013941,2024,2024-05-10,2024-05-13,Residential,Alteration,6635.81,95.75,12,Brooklyn Centre,41.4536589178653,-81.6984860780701
B24012200,2024,2024-04-24,2024-04-24,Residential,Demolition,9700,90.7,4,Mount Pleasant,41.4670329110732,-81.6056961055684
B24009659,2024,2024-03-29,2024-04-05,Commercial,Tent-Stage,2000,205.1,3,Downtown,41.5074069079314,-81.6965825742024
B24011119,2024,2024-04-15,2024-04-15,Residential,Alteration,1700,70.5,14,Stockyards,41.4620469176049,-81.7257335689799
B24009857,2024,2024-04-02,2024-04-05,Residential,Demolition,8320,141.2,12,Broadway-Slavic Village,41.4544779148298,-81.6368180970094
B24014122,2024,2024-05-13,2024-05-13,Residential,Fence-Garage-Deck-Pool,3500,90.7,2,Union-Miles,41.4536949130406,-81.5954451098304
B24011124,2024,2024-04-15,2024-04-15,Residential,Alteration,15500,121,17,Kamm's,41.4667359199948,-81.7949570472676
B24014104,2024,2024-05-13,2024-05-13,Residential,Alteration,18700,136.15,10,Collinwood-Nottingham,41.5524788936636,-81.5681076100946
B24011288,2024,2024-04-16,2024-05-13,Commercial,Alteration,17100,551.7,3,Downtown,41.5035369084026,-81.6915245760829
B24010327,2024,2024-04-05,2024-04-05,Residential,Fence-Garage-Deck-Pool,1200,90.7,16,Bellaire-Puritas,41.4304299266849,-81.7958030500186
B24012202,2024,2024-04-24,2024-04-24,Residential,Alteration,4400,70.5,1,Lee-Harvard,41.4451899123915,-81.5480736251411
B24010726,2024,2024-04-10,2024-04-15,Residential,Alteration,12850,105.85,8,North Shore Collinwood,41.5725488904375,-81.5776296054897
B24010303,2024,2024-04-05,2024-04-05,Residential,Fence-Garage-Deck-Pool,16000,90.7,1,Lee-Seville,41.433426915993,-81.5790111165683
B24004464,2024,2024-02-14,2024-04-15,Commercial,Sign,12000,188.92,2,Union-Miles,41.4492849136661,-81.5915121114069
B24009253,2024,2024-03-26,2024-04-04,Residential,Alteration,1800,70.5,6,Buckeye-Shaker Square,41.4898839064356,-81.596093106642
B24008950,2024,2024-03-26,2024-04-15,Residential,Alteration,9735,90.7,2,Mount Pleasant,41.4548649123072,-81.5843301131615
B24009599,2024,2024-03-28,2024-04-04,Residential,Alteration,14604.52,115.95,17,Kamm's,41.4362439266225,-81.8171645429603
B24007459,2024,2024-03-11,2024-04-04,Commercial,Alteration,210384,3430.55,5,Central,41.4906489088758,-81.6512540895671
B24005647,2024,2024-02-26,2024-04-24,Commercial,Temporary Use Special Event,0,96.95,3,Downtown,41.5111059069885,-81.6909125756434
B24011122,2024,2024-04-15,2024-04-15,Residential,Alteration,11500,100.8,4,Mount Pleasant,41.4763749092814,-81.6040041053185
B24010386,2024,2024-04-05,2024-05-13,Residential,Alteration,18000,131.1,14,Clark-Fulton,41.4656379160699,-81.7070225744479
B24013930,2024,2024-05-10,2024-05-13,Residential,Alteration,6455.36,95.75,11,Jefferson,41.4468189223895,-81.7682630571409
B24009598,2024,2024-03-28,2024-04-04,Residential,Alteration,12166.55,105.85,16,Bellaire-Puritas,41.4260829268155,-81.7816055547499
B24004676,2024,2024-02-15,2024-04-15,Commercial,Alteration,5000,325.1,3,Ohio City,41.4876789123812,-81.7144520703314
B24013652,2024,2024-05-08,2024-05-13,Residential,Alteration,15489,121,16,Bellaire-Puritas,41.4412029241771,-81.7844315526272
B24009498,2024,2024-03-28,2024-04-04,Residential,Alteration,13577,110.9,17,Kamm's,41.4587709221459,-81.8096990433893
B24010366,2024,2024-04-05,2024-04-15,Residential,Alteration,4208,70.5,2,Union-Miles,41.4569259129187,-81.6055251064555
B24011126,2024,2024-04-15,2024-04-15,Residential,Alteration,10000,90.7,11,Jefferson,41.4569259206492,-81.7706345555726
B24009396,2024,2024-03-27,2024-04-24,Commercial,Tent-Stage,5092,127.85,3,Downtown,41.4984339090869,-81.6861920781502
B24013671,2024,2024-05-08,2024-05-13,Residential,Alteration,2000,70.5,8,North Shore Collinwood,41.5793708885813,-81.5646336089353
B24014088,2024,2024-05-13,2024-05-13,Residential,Alteration,2445,70.5,14,West Boulevard,41.4606519187173,-81.7440080634654
B24003649,2024,2024-02-06,2024-04-24,Commercial,Sign,30000,411.4,3,Downtown,41.4985779092346,-81.6899045769937
B24014132,2024,2024-05-13,2024-05-13,Residential,Demolition,3625,90.7,17,Kamm's,41.4429219251984,-81.8128895437224
B24010822,2024,2024-04-11,2024-04-15,Residential,Alteration,4151,70.5,17,Kamm's,41.4497979237185,-81.8081960445969
B24013524,2024,2024-05-07,2024-05-13,Residential,Alteration,7426,80.6,10,Collinwood-Nottingham,41.5544318938392,-81.5794971064171
B24010444,2024,2024-04-08,2024-04-15,Residential,Alteration,16340,126.05,16,Jefferson,41.4583479211738,-81.7873565503046
B24009519,2024,2024-03-28,2024-04-04,Residential,Alteration,7308,80.6,2,Broadway-Slavic Village,41.4374409170722,-81.6179226042404
B24012201,2024,2024-04-24,2024-04-24,Residential,Alteration,6600,75.55,9,Glenville,41.5290609002664,-81.617603096762707
B24011169,2024,2024-04-15,2024-04-15,Residential,Alteration,21000,196.75,15,Detroit Shoreway,41.4794439145637,-81.7288340665824
B24014102,2024,2024-05-13,2024-05-13,Residential,Alteration,30721.72,196.75,2,Union-Miles,41.45004991359,-81.5928891109192
B24009604,2024,2024-03-28,2024-04-04,Residential,Alteration,10000,90.7,2,Broadway-Slavic Village,41.4388089173571,-81.6293976005902
B24009605,2024,2024-03-28,2024-04-04,Residential,Alteration,16669.43,126.05,8,North Shore Collinwood,41.5728638905253,-81.580734604505
B24011014,2024,2024-04-12,2024-04-15,Residential,Alteration,9000,85.65,13,Old Brooklyn,41.4372069217317,-81.7166480738352
B24002413,2024,2024-01-25,2024-05-13,Commercial,Sign,10000,164.2,6,University,41.5089279032991,-81.60363510274
B24012246,2024,2024-04-24,2024-04-24,Residential,Alteration,10818,95.75,16,Jefferson,41.4539739218791,-81.7853180512952
B24005149,2024,2024-02-21,2024-04-24,Commercial,Alteration,30000,634.1,5,Broadway-Slavic Village,41.4714442958059,-81.6419598233478
B24010431,2024,2024-04-08,2024-04-15,Residential,Alteration,8238,85.65,17,Kamm's,41.4642339204263,-81.7943900476499
B24012233,2024,2024-04-24,2024-04-24,Residential,Alteration,34500,216.95,15,Detroit Shoreway,41.4861129132832,-81.7275695664188
B24014100,2024,2024-05-13,2024-05-13,Commercial,Alteration,40000,850.4,3,Ohio City,41.4878949122188,-81.7118330711207
B24011121,2024,2024-04-15,2024-04-15,Residential,Alteration,7400,80.6,11,West Boulevard,41.4533349209328,-81.7626605583263
B24012023,2024,2024-04-23,2024-04-23,Residential,Alteration,16025,126.05,17,Kamm's,41.4594189220514,-81.8102120431775
B24014124,2024,2024-05-13,2024-05-13,Residential,Demolition,1500,90.7,8,Collinwood-Nottingham,41.5618298921636,-81.572616607927
B24012025,2024,2024-04-23,2024-04-23,Residential,Fence-Garage-Deck-Pool,3500,90.7,3,West Boulevard,41.4662679172627,-81.7349270657976
B24009516,2024,2024-03-28,2024-04-04,Residential,Alteration,4320,70.5,8,North Shore Collinwood,41.5740518899778,-81.5736831065832
B24010788,2024,2024-04-11,2024-04-15,Residential,Alteration,2100,70.5,9,Glenville,41.5182969017928,-81.6081126005828
B24010176,2024,2024-04-04,2024-04-04,Residential,Alteration,10000,90.7,15,Detroit Shoreway,41.4793179152322,-81.7425905623541
B24011616,2024,2024-04-18,2024-04-23,Residential,Alteration,30097,196.75,9,Glenville,41.5209339014224,-81.610515599623
B24011763,2024,2024-04-19,2024-04-23,Residential,Alteration,14677,115.95,3,Ohio City,41.4792459138907,-81.7137095712596
B24013537,2024,2024-05-07,2024-05-10,Residential,Alteration,12000,100.8,2,Mount Pleasant,41.4669159108716,-81.6009216070504
B24010267,2024,2024-04-05,2024-04-15,Residential,Establish Use,14600,115.95,1,Mount Pleasant,41.4688239097494,-81.5843841119933
B24010514,2024,2024-04-09,2024-05-10,Commercial,Change Use,1,407.5,15,Edgewater,41.482287915652,-81.7631150557841
B24010731,2024,2024-04-10,2024-04-15,Residential,Alteration,3745,70.5,15,Detroit Shoreway,41.4757629156351,-81.7373030642782
B24012022,2024,2024-04-23,2024-04-23,Residential,Fence-Garage-Deck-Pool,3500,90.7,3,West Boulevard,41.4663039172618,-81.7350485657572
B24010304,2024,2024-04-05,2024-04-12,Residential,Alteration,657.96,70.5,12,Old Brooklyn,41.4386829199567,-81.6845090836153
B24012020,2024,2024-04-23,2024-04-23,Residential,Demolition,11750,90.7,15,Cudell,41.4763569160103,-81.7476170610511
B24011786,2024,2024-04-19,2024-04-23,Residential,Alteration,2611,70.5,1,Lee-Harvard,41.4418419136656,-81.5622216210531
B24010135,2024,2024-04-04,2024-04-12,Residential,Alteration,6500,75.55,10,Euclid-Green,41.5485098936208,-81.5516646154993
B24010175,2024,2024-04-04,2024-04-12,Residential,Alteration,1060,70.5,3,Tremont,41.4828729120685,-81.6890090785718
B24012017,2024,2024-04-23,2024-04-23,Residential,Demolition,8060,90.7,4,Kinsman,41.4766089098584,-81.6172656012094
B24010559,2024,2024-04-09,2024-04-12,Residential,Change Use,14400,115.95,3,Tremont,41.4802179122458,-81.6824120808253
B24010554,2024,2024-04-09,2024-04-12,Residential,Demolition,19244,90.7,7,Hough,41.512815904187,-81.6378170918743
B24010964,2024,2024-04-12,2024-04-12,Residential,Alteration,13175,110.9,2,Mount Pleasant,41.4606249111008,-81.581121613676
B24009602,2024,2024-03-28,2024-04-04,Residential,Alteration,10263.93,95.75,3,Ohio City,41.4774909141024,-81.7113695721262
B24010173,2024,2024-04-04,2024-04-04,Residential,Alteration,6500,75.55,15,Detroit Shoreway,41.4788859150955,-81.737991563807
B24010375,2024,2024-04-05,2024-04-12,Residential,Alteration,17000,126.05,8,North Shore Collinwood,41.577318889256,-81.5710281071315
B24011159,2024,2024-04-15,2024-04-23,Residential,Alteration,300,70.5,17,Kamm's,41.4662949201371,-81.7962665469009
B24009718,2024,2024-04-01,2024-04-03,Commercial,Alteration,1491.8,325.1,17,Kamm's,41.4339039279213,-81.835686537453
B24013327,2024,2024-05-06,2024-05-10,Residential,Alteration,10000,90.7,1,Lee-Harvard,41.4432369133639,-81.5612451212394
B24007986,2024,2024-03-15,2024-04-03,Residential,Alteration,2400,70.5,11,Jefferson,41.4521469215117,-81.7703600560534
B24010199,2024,2024-04-04,2024-04-23,Residential,Fence-Garage-Deck-Pool,22500,90.7,6,Buckeye-Shaker Square,41.4859239069761,-81.5921286081922
B24011401,2024,2024-04-17,2024-04-23,Residential,Alteration,9800,90.7,11,West Boulevard,41.466645918301,-81.7585340584936
B24011969,2024,2024-04-23,2024-04-23,Residential,Alteration,6500,75.55,2,Mount Pleasant,41.4635049105427,-81.5804826136355
B24010075,2024,2024-04-03,2024-04-03,Residential,Fence-Garage-Deck-Pool,2000,90.7,16,Jefferson,41.4533619218911,-81.7831850520029
B24011973,2024,2024-04-23,2024-04-23,Residential,Alteration,5000,70.5,15,Detroit Shoreway,41.4861219137411,-81.7373615634006
B24011975,2024,2024-04-23,2024-04-23,Residential,Alteration,28000,181.6,17,Kamm's,41.4683019199302,-81.7996820456823
B24010435,2024,2024-04-08,2024-04-12,Residential,Alteration,1509,70.5,8,North Shore Collinwood,41.5851218869038,-81.5512686125844
B24011381,2024,2024-04-17,2024-04-23,Residential,Alteration,10000,90.7,1,Lee-Harvard,41.4436869133045,-81.5617401210496
B24010008,2024,2024-04-03,2024-04-03,Commercial,Tent-Stage,200,153.6,9,University,41.5108359033124,-81.6113886001902
B24011962,2024,2024-04-23,2024-04-23,Commercial,Alteration,32000,665,10,Goodrich-Kirtland Pk,41.5160919045703,-81.6588005851312
B24009473,2024,2024-03-27,2024-04-03,Residential,Alteration,4537,70.5,11,West Boulevard,41.4608499193839,-81.7589885588343
B24012021,2024,2024-04-23,2024-04-23,Residential,Demolition,8210,90.7,4,Buckeye-Woodhill,41.4811989089984,-81.6168651009535
B24008009,2024,2024-03-15,2024-04-03,Residential,Alteration,18750.33,136.15,2,Mount Pleasant,41.4534789121635,-81.5758026159057
B24011374,2024,2024-04-17,2024-04-23,Residential,Alteration,8367,85.65,6,Buckeye-Woodhill,41.4862479078887,-81.6129231017517
B24011991,2024,2024-04-23,2024-04-23,Commercial,Alteration,600,325.1,12,Broadway-Slavic Village,41.4558639150791,-81.6475865935752
B24010294,2024,2024-04-05,2024-04-12,Residential,Alteration,27809,181.6,1,Lee-Harvard,41.4569439112584,-81.5700291174008
B24013985,2024,2024-05-10,2024-05-10,Residential,Demolition,500,90.7,10,Glenville,41.5405628971857,-81.5967681022374
B24012019,2024,2024-04-23,2024-04-23,Residential,Alteration,18000,131.1,17,Kamm's,41.4588789221261,-81.8096990433803
B24013676,2024,2024-05-08,2024-05-10,Residential,Alteration,10488.11,95.75,16,Jefferson,41.4540099221578,-81.7913930494214
B24007397,2024,2024-03-10,2024-05-10,Residential,Fence-Garage-Deck-Pool,2000,90.7,17,Kamm's,41.436360927454,-81.8353175373626
B24011682,2024,2024-04-19,2024-04-23,Residential,Alteration,25748,171.5,6,Buckeye-Shaker Square,41.4848529075551,-81.6003186057546
B24010043,2024,2024-04-03,2024-04-03,Residential,Alteration,5000,70.5,9,Glenville,41.5301948997803,-81.611654098504
B24004240,2024,2024-02-12,2024-05-10,Commercial,Sign,6700,127.12,3,Cuyahoga Valley,41.492336286128,-81.6977763095198
B24013568,2024,2024-05-07,2024-05-10,Residential,Alteration,10000,90.7,1,Lee-Harvard,41.4565389110613,-81.5642106192288
B24010448,2024,2024-04-08,2024-04-12,Residential,Alteration,2505,70.5,13,Old Brooklyn,41.4380799215393,-81.7159550739764
B24009986,2024,2024-04-03,2024-04-03,Residential,Alteration,3550,70.5,1,Lee-Seville,41.4338139149714,-81.5586216228241
B24006711,2024,2024-03-04,2024-04-23,Commercial,Demolition,10000,500.2,14,Clark-Fulton,41.4700569154152,-81.710325573064
B24013971,2024,2024-05-10,2024-05-10,Residential,Demolition,500,90.7,4,Buckeye-Woodhill,41.4866259080772,-81.6184356000204
B24009884,2024,2024-04-02,2024-04-12,Residential,Alteration,7000,75.55,4,Mount Pleasant,41.4681759104945,-81.5977941079109
B24011555,2024,2024-04-18,2024-04-23,Residential,Alteration,32917,206.85,2,Broadway-Slavic Village,41.4378639169638,-81.6172656044081
B24013686,2024,2024-05-08,2024-05-10,Residential,Alteration,10890,95.75,1,Lee-Harvard,41.4450909129773,-81.5602506213934
B24011585,2024,2024-04-18,2024-04-23,Residential,Alteration,14275.31,115.95,17,Kamm's,41.4636759207088,-81.7982285465142
B24009241,2024,2024-03-26,2024-04-03,Residential,Alteration,10963,95.75,1,Lee-Seville,41.4332469150495,-81.5580636230429
B24010475,2024,2024-04-09,2024-04-12,Residential,Alteration,4197,70.5,13,Old Brooklyn,41.4246069239115,-81.7138535757376
B24009758,2024,2024-04-01,2024-04-03,Commercial,Alteration,37000,742.25,7,Goodrich-Kirtland Pk,41.5112589057167,-81.66438508381
B24012071,2024,2024-04-23,2024-04-23,Residential,Alteration,4000,70.5,15,Detroit Shoreway,41.4794439145637,-81.7288340665824
B24010502,2024,2024-04-09,2024-04-12,Residential,Alteration,18000,131.1,17,Kamm's,41.4558099221803,-81.7988900469635
B24011039,2024,2024-04-12,2024-04-12,Residential,Alteration,6984.21,75.55,17,Kamm's,41.4330759274424,-81.8222630416536
B24011548,2024,2024-04-18,2024-04-23,Residential,Alteration,12274,105.85,11,West Boulevard,41.4624159184685,-81.7455920628312
B24008271,2024,2024-03-19,2024-04-12,Residential,Alteration,3977.7,70.5,17,Kamm's,41.4670869207092,-81.811526042136
B24010023,2024,2024-04-03,2024-04-03,Residential,Demolition,3500,90.7,3,Clark-Fulton,41.4758259139973,-81.7026215749602
B24013950,2024,2024-05-10,2024-05-10,Residential,Fence-Garage-Deck-Pool,2500,90.7,8,North Shore Collinwood,41.5658438921326,-81.5876376029572
